state_county_fips,POPESTIMATE2019,STNAME,Abbreviation,STATE,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,PopDensity2010
16075,23951,Idaho,ID,16,38.25,37.1,39.4,55.6
16077,7681,Idaho,ID,16,33.6,33.3,33.8,5.6
16079,12882,Idaho,ID,16,46.3,45.6,47.2,4.9
16081,12142,Idaho,ID,16,36,36.1,35.95,22.6
16083,86878,Idaho,ID,16,34.5,33.85,35.25,40.2
16085,11392,Idaho,ID,16,48.7,48.55,48.85,2.7
16087,10194,Idaho,ID,16,44.5,43.5,45.55,7
23001,108277,Maine,ME,23,40.75,39.7,41.7,230.2
23003,67055,Maine,ME,23,46.8,45.7,47.8,10.8
23005,295003,Maine,ME,23,42.05,40.45,43.45,337.2
23007,30199,Maine,ME,23,45.05,44.6,45.5,18.1
23009,54987,Maine,ME,23,47.75,46.4,48.85,34.3
23011,122302,Maine,ME,23,43.8,42.85,44.85,140.8
23013,39772,Maine,ME,23,47.5,45.45,49.55,108.8
23015,34634,Maine,ME,23,49.8,48.3,51.2,75.6
23017,57975,Maine,ME,23,46.25,45.35,47.2,27.8
23019,152148,Maine,ME,23,41.2,39.4,42.75,45.3
23021,16785,Maine,ME,23,50,49.7,50.3,4.4
23023,35856,Maine,ME,23,45.6,44.65,46.55,139.1
23025,50484,Maine,ME,23,45.25,44.55,45.9,13.3
23027,39715,Maine,ME,23,45.35,44.05,46.65,53.1
23029,31379,Maine,ME,23,47.3,46.2,48.3,12.8
23031,207641,Maine,ME,23,44.3,43.1,45.5,199
24001,70416,Maryland,MD,24,41.3,38.9,44.2,177
24003,579234,Maryland,MD,24,38.35,36.85,39.8,1295.9
24005,827370,Maryland,MD,24,39.25,37.4,40.95,1345.5
24009,92525,Maryland,MD,24,40.65,39.4,41.8,416.3
24011,33406,Maryland,MD,24,39.95,38.8,40.95,103.5
23000,1344212,Maine,ME,23,NULL,NULL,NULL,43.1
24013,168447,Maryland,MD,24,42.15,40.7,43.45,373.4
24015,102855,Maryland,MD,24,40.15,39.3,40.85,292
24017,163257,Maryland,MD,24,37.65,36.05,39,320.2
24019,31929,Maryland,MD,24,44.15,42.8,45.15,60.3
24021,259547,Maryland,MD,24,39.05,37.9,40.15,353.5
24023,29014,Maryland,MD,24,44.6,43.45,45.55,46.5
24025,255441,Maryland,MD,24,40.4,38.75,41.85,560.1
24027,325690,Maryland,MD,24,38.55,37.25,39.7,1144.9
24029,19422,Maryland,MD,24,47.15,45.55,48.6,72.9
24031,1050688,Maryland,MD,24,38.65,37.05,40.15,1978.2
24033,909327,Maryland,MD,24,36.05,34.25,37.9,1788.8
24035,50381,Maryland,MD,24,44.1,43.4,44.7,128.5
24037,113510,Maryland,MD,24,36.35,35.75,36.9,294.4
24039,25616,Maryland,MD,24,36.8,36.05,37.95,82.8
24041,37181,Maryland,MD,24,49.15,47.55,50.4,140.7
24043,151049,Maryland,MD,24,40.35,38.7,42.1,322.1
24045,103609,Maryland,MD,24,35.65,34.35,36.85,263.7
24000,6045680,Maryland,MD,24,NULL,NULL,NULL,594.8
24047,52276,Maryland,MD,24,49.2,47.9,50.35,109.9
24510,593490,Maryland,MD,24,34.75,33.55,35.95,7671.5
25001,212990,Massachusetts,MA,25,51.65,49.7,53.3,548.3
25003,124944,Massachusetts,MA,25,45.9,44.45,47.4,141.6
25005,565217,Massachusetts,MA,25,40.75,39.25,42,991.3
25007,17332,Massachusetts,MA,25,46.65,45,48.2,160.2
25009,789034,Massachusetts,MA,25,40.7,38.9,42.35,1508.8
25011,70180,Massachusetts,MA,25,45.45,43.85,46.95,102.1
25013,466372,Massachusetts,MA,25,38.6,36.8,40.45,751
25015,160830,Massachusetts,MA,25,36.05,35.5,36.55,299.8
25017,1611699,Massachusetts,MA,25,38.4,37,39.8,1837.9
25019,11399,Massachusetts,MA,25,40.2,39.8,40.4,226.2
25021,706775,Massachusetts,MA,25,40.8,39.5,42.15,1693.6
25023,521202,Massachusetts,MA,25,42.3,40.8,43.55,750.9
25025,803907,Massachusetts,MA,25,32.3,31.8,32.85,12415.7
25027,830622,Massachusetts,MA,25,39.85,38.45,41.05,528.6
25000,6892503,Massachusetts,MA,25,NULL,NULL,NULL,839.4
30001,9453,Montana,MT,30,42,41.4,42.9,1.7
30003,13319,Montana,MT,30,30.5,29.1,31.9,2.6
30005,6681,Montana,MT,30,34.4,33.35,35.75,1.5
30007,6237,Montana,MT,30,47.35,47.55,47.15,4.7
30009,10725,Montana,MT,30,49.5,49.15,49.8,4.9
30011,1252,Montana,MT,30,50.5,49.85,51.4,0.3
30013,81366,Montana,MT,30,38.25,36.45,40.3,30.1
30015,5635,Montana,MT,30,41.35,40.8,41.85,1.5
30017,11402,Montana,MT,30,41.75,40.25,43.1,3.1
30019,1690,Montana,MT,30,49.35,47.15,50.95,1.2
30021,8613,Montana,MT,30,41.5,40.15,43.1,3.8
30023,9140,Montana,MT,30,46.75,44.65,49.4,12.6
30025,2846,Montana,MT,30,39.15,38.3,40,1.8
30027,11050,Montana,MT,30,46.9,45.7,48.1,2.7
30029,103806,Montana,MT,30,42.1,41.2,43.05,17.9
30031,114434,Montana,MT,30,33.15,32.55,33.8,34.4
30033,1258,Montana,MT,30,44.7,44.8,44.6,0.3
30035,13753,Montana,MT,30,31.7,30.9,32.6,4.5
30037,821,Montana,MT,30,49.5,50.85,48.35,0.8
30039,3379,Montana,MT,30,53.8,54.1,53.4,1.8
30041,16484,Montana,MT,30,34.3,33.45,35.15,5.6
30043,12221,Montana,MT,30,47.5,47.2,47.65,6.9
30045,2007,Montana,MT,30,50.1,49.85,50.35,1.1
30047,30458,Montana,MT,30,42.25,40.9,43.45,19.3
30049,69432,Montana,MT,30,41.15,40,42.25,18.3
30051,2337,Montana,MT,30,43.6,43.05,44.15,1.6
30053,19980,Montana,MT,30,51.4,51.45,51.45,5.4
30055,1664,Montana,MT,30,48.9,49.1,48.85,0.7
30000,1068778,Montana,MT,30,NULL,NULL,NULL,6.8
30057,8600,Montana,MT,30,52.3,51.45,52.7,2.1
30059,1862,Montana,MT,30,51.1,50.25,52.2,0.8
30061,4397,Montana,MT,30,51.55,51.05,52.05,3.5
30063,119600,Montana,MT,30,34.9,34.2,35.8,42.1
30065,4633,Montana,MT,30,49.65,49.2,50,2.4
30067,16606,Montana,MT,30,46.55,46.15,47.15,5.6
30069,487,Montana,MT,30,49.1,49.75,48.55,0.3
30071,3954,Montana,MT,30,46.6,44.95,47.95,0.8
30073,5911,Montana,MT,30,41.8,41.35,42.65,3.8
30075,1682,Montana,MT,30,50.55,49.55,51.55,0.5
30077,6890,Montana,MT,30,45.3,43.4,49.15,3
30079,1077,Montana,MT,30,53.6,53.65,53.15,0.7
30081,43806,Montana,MT,30,47.9,46.9,48.85,16.8
30083,10803,Montana,MT,30,38.15,37.8,38.55,4.7
30085,11004,Montana,MT,30,30.95,29.65,32.05,4.4
30087,8937,Montana,MT,30,36.1,35.55,36.6,1.8
30089,12113,Montana,MT,30,52.5,52.5,52.55,4.1
30091,3309,Montana,MT,30,46.5,45.3,47.45,2
30093,34915,Montana,MT,30,40.55,38.75,42.4,47.6
30095,9642,Montana,MT,30,46.45,46,46.85,5.1
30097,3737,Montana,MT,30,47.05,46.2,48,2
30099,6147,Montana,MT,30,44.3,44.35,44.3,2.7
30101,4736,Montana,MT,30,41.5,39.7,44.25,2.8
30103,696,Montana,MT,30,52.2,52.85,51.5,0.7
30105,7396,Montana,MT,30,45.05,43.85,45.9,1.5
30107,2126,Montana,MT,30,44.9,45.2,44.5,1.5
30109,969,Montana,MT,30,48.15,47.65,48.65,1.1
30111,161300,Montana,MT,30,38.25,37.1,39.4,56.2
32001,24909,Nevada,NV,32,39.5,38.2,40.9,5
32003,2266715,Nevada,NV,32,36.6,36.05,37.2,247.3
32005,48905,Nevada,NV,32,49.85,49.25,50.35,66.2
32007,52778,Nevada,NV,32,33.65,33.6,33.7,2.8
32009,873,Nevada,NV,32,52.7,52.4,53,0.2
32011,2029,Nevada,NV,32,43.2,44.3,41.65,0.5
32013,16831,Nevada,NV,32,35.9,36.2,35.45,1.7
32015,5532,Nevada,NV,32,37,37.65,36.4,1.1
32017,5183,Nevada,NV,32,42.7,40.45,44.85,0.5
32019,57510,Nevada,NV,32,42.85,42.35,43.4,26
32021,4505,Nevada,NV,32,49.15,49.05,49.4,1.3
32023,46523,Nevada,NV,32,51.05,50.55,51.55,2.4
32027,6725,Nevada,NV,32,41.45,41.2,42.1,1.1
32029,4123,Nevada,NV,32,53.75,54.1,53.45,15.3
32031,471519,Nevada,NV,32,37.9,37.2,38.6,66.9
32033,9580,Nevada,NV,32,40.15,39.15,41.8,1.1
32510,55916,Nevada,NV,32,42.6,41,44.3,382.1
33001,61303,New Hampshire,NH,33,46.1,45.25,46.95,150.1
33003,48910,New Hampshire,NH,33,50.65,50.1,51.15,51.4
33005,76085,New Hampshire,NH,33,42.25,41.1,43.25,109.1
33007,31563,New Hampshire,NH,33,47.75,46.2,49.5,18.4
33009,89886,New Hampshire,NH,33,42.35,40.85,43.55,52.2
33011,417025,New Hampshire,NH,33,40.35,39.2,41.45,457.4
33013,151391,New Hampshire,NH,33,42.6,41.2,43.75,156.8
33015,309769,New Hampshire,NH,33,43.7,42.85,44.55,425
33017,130633,New Hampshire,NH,33,36.9,36,37.7,333.7
33019,43146,New Hampshire,NH,33,45.5,44.7,46.3,81.4
34001,263670,New Jersey,NJ,34,40.8,39.15,42.2,494.1
34003,932202,New Jersey,NJ,34,41.7,40.15,43.15,3884.5
34005,445349,New Jersey,NJ,34,41.25,39.3,42.95,561.9
32000,3080156,Nevada,NV,32,NULL,NULL,NULL,24.6
34007,506471,New Jersey,NJ,34,38.45,36.65,40.2,2321.5
34009,92039,New Jersey,NJ,34,48.5,46.35,50.3,386.9
34011,149527,New Jersey,NJ,34,37,35.65,38.75,324.4
34013,798975,New Jersey,NJ,34,37.1,35.5,38.6,6211.5
34015,291636,New Jersey,NJ,34,39.7,38.05,41.2,895.3
34017,672391,New Jersey,NJ,34,34.8,34,35.75,13731.4
34019,124371,New Jersey,NJ,34,45.5,44.5,46.3,300
34021,367430,New Jersey,NJ,34,38.4,36.85,39.9,1632.2
34023,825062,New Jersey,NJ,34,38,36.9,39.2,2621.6
34025,618795,New Jersey,NJ,34,42.65,41.15,43.95,1344.7
34027,491845,New Jersey,NJ,34,42.35,40.95,43.55,1069.8
34029,607186,New Jersey,NJ,34,42.75,40.2,45.2,917
34031,501826,New Jersey,NJ,34,36.75,35.25,38.15,2715.3
34033,62385,New Jersey,NJ,34,41.9,40.15,43.25,199.1
34035,328934,New Jersey,NJ,34,41.3,39.85,42.5,1071.7
34037,140488,New Jersey,NJ,34,43.75,42.8,44.55,287.6
34039,556341,New Jersey,NJ,34,38.35,36.9,39.8,5216.1
34041,105267,New Jersey,NJ,34,43.2,41.9,44.3,304.5
33000,1359711,New Hampshire,NH,33,NULL,NULL,NULL,147
35001,679121,New Mexico,NM,35,36.55,35.25,38.05,570.8
35003,3527,New Mexico,NM,35,58.65,59.4,58,0.5
35005,64615,New Mexico,NM,35,34.85,33.3,36.5,10.8
35006,26675,New Mexico,NM,35,36.65,36,37.75,6
35007,11941,New Mexico,NM,35,47.9,46.4,49.45,3.7
35009,48954,New Mexico,NM,35,31.1,29.55,32.85,34.4
35011,1748,New Mexico,NM,35,48.1,47.95,48.55,0.9
35013,218195,New Mexico,NM,35,32.4,31.05,33.9,55
35015,58460,New Mexico,NM,35,35.75,34.85,36.8,12.9
35017,26998,New Mexico,NM,35,46.2,44.55,47.65,7.4
35019,4300,New Mexico,NM,35,39.95,38.05,42.65,1.5
34000,8882190,New Jersey,NJ,34,NULL,NULL,NULL,1195.5
35021,625,New Mexico,NM,35,56.35,56.45,56.3,0.3
35023,4198,New Mexico,NM,35,42.15,40.7,42.9,1.4
35025,71070,New Mexico,NM,35,31.9,31.5,32.5,14.7
35027,19572,New Mexico,NM,35,51,49.85,52,4.2
35028,19369,New Mexico,NM,35,43.75,43.1,44.4,164.4
35029,23709,New Mexico,NM,35,38.55,37.3,39.65,8.5
35031,71367,New Mexico,NM,35,31.1,29.4,32.8,13.1
35033,4521,New Mexico,NM,35,48.55,48.2,48.85,2.5
35035,67490,New Mexico,NM,35,35.8,33.85,38.2,9.6
35037,8253,New Mexico,NM,35,46.65,45.1,47.9,3.1
35039,38921,New Mexico,NM,35,40,39.15,40.7,6.9
35041,18500,New Mexico,NM,35,29.9,29.25,30.8,8.1
35043,146748,New Mexico,NM,35,38.95,37.6,40.3,35.5
35045,123958,New Mexico,NM,35,34.15,33.35,34.95,23.6
35047,27277,New Mexico,NM,35,42.45,41.4,43.25,6.2
35049,150358,New Mexico,NM,35,44.55,43,46.1,75.5
35051,10791,New Mexico,NM,35,55.75,55.3,55.95,2.9
35053,16637,New Mexico,NM,35,37.75,36.15,39.15,2.7
35055,32723,New Mexico,NM,35,47.05,45.15,48.8,15
35057,15461,New Mexico,NM,35,42.5,40.75,44.4,4.9
35059,4059,New Mexico,NM,35,41.2,38.5,46.25,1.2
35061,76688,New Mexico,NM,35,38.7,37.65,39.7,71.8
35000,2096829,New Mexico,NM,35,NULL,NULL,NULL,17
36001,305506,New York,NY,36,38.05,36.5,39.55,581.9
36003,46091,New York,NY,36,38.8,37.4,40.35,47.6
36005,1418207,New York,NY,36,33.4,31.1,35.35,32903.6
36007,190488,New York,NY,36,39.95,37.75,42.15,284.2
36009,76117,New York,NY,36,41.55,40.3,42.6,61.4
36011,76576,New York,NY,36,42.55,40.95,44.1,115.7
36013,126903,New York,NY,36,41.9,40.3,43.25,127.2
36015,83456,New York,NY,36,41.15,39.5,42.9,218.1
36017,47207,New York,NY,36,43.95,43.1,44.8,56.5
36019,80485,New York,NY,36,39.7,38.7,41.05,79.1
36021,59461,New York,NY,36,46.85,45.8,47.9,99.4
36023,47581,New York,NY,36,35.85,35.45,36.4,98.9
36025,44135,New York,NY,36,46.45,45.65,47.3,33.3
36027,294218,New York,NY,36,41.6,40.25,42.85,373.9
36029,918702,New York,NY,36,40.4,38.4,42.2,881.4
36031,36885,New York,NY,36,46.1,43.95,48.5,21.9
36033,50022,New York,NY,36,39.8,37.65,42.8,31.7
36035,53383,New York,NY,36,43,41.85,44.1,112.1
36037,57280,New York,NY,36,42.7,41.3,44,121.9
36039,47188,New York,NY,36,45.55,43.6,47.65,76.1
36041,4416,New York,NY,36,53.4,52.8,53.9,2.8
36043,61319,New York,NY,36,43.15,42.1,44.2,45.7
36045,109834,New York,NY,36,32.4,30.7,34.15,91.6
36047,2559903,New York,NY,36,34.6,33.1,36.05,35369.1
36049,26296,New York,NY,36,41.1,40.4,41.75,21.3
36051,62914,New York,NY,36,40.4,39.2,41.6,103.5
36053,70941,New York,NY,36,41,40.05,41.95,112.2
36055,741770,New York,NY,36,38.65,36.75,40.4,1132.6
36057,49221,New York,NY,36,40.9,39.4,42.45,124.6
36059,1356924,New York,NY,36,41.6,39.7,43.25,4704.8
36061,1628706,New York,NY,36,36.9,36.45,37.4,69467.5
36063,209281,New York,NY,36,42.8,41.45,44.1,414.4
36065,228671,New York,NY,36,41,39.35,42.75,193.7
36067,460528,New York,NY,36,38.9,37.25,40.45,600
36000,19453561,New York,NY,36,NULL,NULL,NULL,411.2
36069,109777,New York,NY,36,43.25,41.9,44.4,167.6
36071,384940,New York,NY,36,36.85,34.9,38.65,459.3
36073,40352,New York,NY,36,42.4,41.2,43.35,109.6
36075,117124,New York,NY,36,39.5,38.5,40.45,128.3
36077,59493,New York,NY,36,41.9,40.95,42.8,62.2
36079,98320,New York,NY,36,43.5,42.35,44.5,432.9
36081,2253858,New York,NY,36,38,36.6,39.45,20553.6
36083,158714,New York,NY,36,39.85,37.85,41.7,244.4
36085,476143,New York,NY,36,39.35,37.6,41,8030.3
36087,325789,New York,NY,36,36.5,34.45,38.5,1795.9
36089,107740,New York,NY,36,37.7,36.1,39.6,41.8
36091,229863,New York,NY,36,42.05,40.85,43.1,271.1
36093,155299,New York,NY,36,39.9,38.25,41.45,756.6
36095,30999,New York,NY,36,44.25,43.7,44.8,52.7
36097,17807,New York,NY,36,45.05,44.05,46.1,55.9
36099,34016,New York,NY,36,41.7,39.4,44.1,108.9
36101,95379,New York,NY,36,42.3,41.3,43.15,71.2
36103,1476601,New York,NY,36,40.95,39.35,42.45,1637.4
36105,75432,New York,NY,36,42.55,41.8,43.3,80.1
36107,48203,New York,NY,36,43.7,42.5,44.95,98.6
36109,102180,New York,NY,36,30.25,28.8,31.7,214
36111,177573,New York,NY,36,43.35,42.2,44.5,162.3
36113,63944,New York,NY,36,45.45,44.25,46.6,75.8
36115,61204,New York,NY,36,43.05,41.25,44.9,76.1
36117,89918,New York,NY,36,43,42.15,43.8,155.3
36119,967506,New York,NY,36,40.55,38.7,42.25,2204.7
36121,39859,New York,NY,36,42.05,40.75,43.8,71.1
36123,24913,New York,NY,36,41.3,40.45,42,75
38001,2216,North Dakota,ND,38,50.1,48.6,51.2,2.4
38003,10415,North Dakota,ND,38,44,42.25,45.4,7.4
38005,6832,North Dakota,ND,38,30.8,30.45,31.3,4.8
38007,928,North Dakota,ND,38,43.7,43.25,46.15,0.7
38009,6282,North Dakota,ND,38,45.75,43.95,47.6,3.9
38011,3024,North Dakota,ND,38,42.8,41,45.85,2.7
38013,2115,North Dakota,ND,38,42.2,41.6,43.05,1.8
38015,95626,North Dakota,ND,38,37.15,35.85,38.5,49.8
38017,181923,North Dakota,ND,38,31.85,31.25,32.5,84.9
38019,3762,North Dakota,ND,38,50.15,49.45,50.9,2.7
38021,4872,North Dakota,ND,38,42.2,40.2,44,4.7
38023,2264,North Dakota,ND,38,48.45,46.9,50.9,1.6
38025,4424,North Dakota,ND,38,39.25,38.9,39.8,1.8
38027,2287,North Dakota,ND,38,47.5,45.55,49.3,3.8
38029,3241,North Dakota,ND,38,50.75,50.35,51.35,2.4
38031,3210,North Dakota,ND,38,46,44.65,47.4,5.3
38033,1761,North Dakota,ND,38,44.75,43,46.8,1.7
38035,69451,North Dakota,ND,38,29.6,28.4,30.85,46.5
38037,2274,North Dakota,ND,38,51.75,51.7,51.9,1.4
38039,2231,North Dakota,ND,38,52.1,51,53.15,3.4
38041,2499,North Dakota,ND,38,44.55,45.65,43.8,2.2
38043,2480,North Dakota,ND,38,47.2,46.8,47.45,1.8
38045,4046,North Dakota,ND,38,49.2,47.6,51.1,3.6
38047,1850,North Dakota,ND,38,49.35,48.45,50.3,2
38049,5745,North Dakota,ND,38,42.95,41.9,44.7,2.9
38051,2497,North Dakota,ND,38,52.8,50.75,55.45,2.9
38053,15024,North Dakota,ND,38,32.6,32.7,32.45,2.3
38055,9450,North Dakota,ND,38,46.7,46.05,47.6,4.2
38057,8187,North Dakota,ND,38,44.95,43.55,46.25,8.1
38059,31364,North Dakota,ND,38,38.3,37.35,39.25,14.3
38061,10545,North Dakota,ND,38,34.55,34,35.45,4.2
38063,2879,North Dakota,ND,38,51.5,50.6,52.7,3.2
38065,1959,North Dakota,ND,38,47.25,46.65,47.4,2.6
38067,6801,North Dakota,ND,38,46.65,45.45,48.4,6.6
38069,3975,North Dakota,ND,38,45.35,43.4,47.7,4.3
38071,11519,North Dakota,ND,38,41.5,39.9,43.4,9.6
38000,762062,North Dakota,ND,38,NULL,NULL,NULL,9.7
38073,5218,North Dakota,ND,38,44.45,43.85,45.45,6.3
38075,2327,North Dakota,ND,38,44.35,43.05,45.15,2.8
38077,16177,North Dakota,ND,38,38.45,37.05,40.15,11.4
38079,14176,North Dakota,ND,38,30.5,29.45,31.55,15.4
38081,3898,North Dakota,ND,38,45.6,44.6,46.65,4.5
38083,1315,North Dakota,ND,38,53.8,53.15,54.5,1.4
38085,4230,North Dakota,ND,38,26.4,25.65,27.4,3.8
38087,750,North Dakota,ND,38,49.25,47.65,50.65,0.6
38089,31489,North Dakota,ND,38,34.1,33.7,35.1,18.1
38091,1890,North Dakota,ND,38,47.65,48.05,47,2.8
38093,20704,North Dakota,ND,38,41.35,39.8,43.3,9.5
38095,2189,North Dakota,ND,38,49.9,49,50.95,2.2
38097,8036,North Dakota,ND,38,41.95,40.35,43.75,9.4
38099,10641,North Dakota,ND,38,44.5,43,46.25,8.7
38101,67641,North Dakota,ND,38,31.95,30.6,33.6,30.6
38103,3834,North Dakota,ND,38,50.75,49.3,52.4,3.3
38105,37589,North Dakota,ND,38,32.65,32.5,32.85,10.8
41001,16124,Oregon,OR,41,47.9,46.2,49.55,5.3
41003,93053,Oregon,OR,41,32.5,30.65,34.5,126.6
41005,418187,Oregon,OR,41,41.3,40.05,42.4,201
41007,40224,Oregon,OR,41,44,42.75,45.1,44.7
41009,52354,Oregon,OR,41,42.8,42.2,43.5,75.1
41011,64487,Oregon,OR,41,48.05,46.85,49.25,39.5
41013,24404,Oregon,OR,41,47.2,46.55,47.85,7
41015,22925,Oregon,OR,41,54.8,53.75,55.7,13.7
41017,197692,Oregon,OR,41,42.05,41,43,52.3
41019,110980,Oregon,OR,41,47.15,45.75,48.4,21.4
41021,1912,Oregon,OR,41,50.1,48.5,51.8,1.6
41023,7199,Oregon,OR,41,51.7,51.2,51.8,1.6
41025,7393,Oregon,OR,41,45.45,44.55,46.9,0.7
41027,23382,Oregon,OR,41,38.3,37.4,39.25,42.8
41029,220944,Oregon,OR,41,42.6,41.2,43.95,73
41031,24658,Oregon,OR,41,40.4,39.45,41.4,12.2
41033,87487,Oregon,OR,41,47.6,45.8,49.5,50.4
41035,68238,Oregon,OR,41,42,40.9,43.2,11.2
41037,7869,Oregon,OR,41,47.6,47.15,48.4,1
41039,382067,Oregon,OR,41,39.25,37.7,40.8,77.2
41041,49962,Oregon,OR,41,50.75,48.8,52.2,47
41043,129749,Oregon,OR,41,39.75,38.75,40.85,50.9
41045,30571,Oregon,OR,41,36.25,35.8,37,3.2
41047,347818,Oregon,OR,41,35.8,34.7,37.1,266.7
41049,11603,Oregon,OR,41,36.95,36.7,37.4,5.5
41051,812855,Oregon,OR,41,36.6,36.25,37,1704.9
41053,86085,Oregon,OR,41,37.1,36,38.2,101.8
41055,1780,Oregon,OR,41,48.8,48.45,48.95,2.1
41057,27036,Oregon,OR,41,48.1,46.25,49.8,22.9
41059,77950,Oregon,OR,41,35.95,35.1,37.05,23.6
41061,26835,Oregon,OR,41,39.35,37.85,40.8,12.6
41063,7208,Oregon,OR,41,51.85,51.55,51.75,2.2
41065,26682,Oregon,OR,41,41.5,40.4,42.55,10.6
41067,601592,Oregon,OR,41,36.2,35.2,37.1,731.4
41069,1332,Oregon,OR,41,54.75,54,55.6,0.8
41071,107100,Oregon,OR,41,38.05,37.1,39.05,138.6
41000,4217737,Oregon,OR,41,NULL,NULL,NULL,39.9
44001,48479,Rhode Island,RI,44,44.1,42.5,45.45,2064
44003,164292,Rhode Island,RI,44,43.65,41.6,45.25,985.9
44005,82082,Rhode Island,RI,44,44.15,42.3,46,809.6
44007,638931,Rhode Island,RI,44,37.2,35.5,38.9,1530.3
44009,125577,Rhode Island,RI,44,43.7,42.45,44.85,385.7
45001,24527,South Carolina,SC,45,42.9,41.65,44.15,51.8
45003,170872,South Carolina,SC,45,40.8,39.2,42.25,149.5
45005,8688,South Carolina,SC,45,40.9,37.4,44.55,25.5
45007,202558,South Carolina,SC,45,40.5,39.3,41.6,261.6
45009,14066,South Carolina,SC,45,41.1,38.85,42.9,40.6
45011,20866,South Carolina,SC,45,39.75,37.85,41.25,41.2
45013,192122,South Carolina,SC,45,43.1,40.1,45.85,281.5
45015,227907,South Carolina,SC,45,35.35,33.7,36.95,161.8
45017,14553,South Carolina,SC,45,45.15,43.8,46.4,39.8
45019,411406,South Carolina,SC,45,36.8,35.55,38.2,382.3
45021,57300,South Carolina,SC,45,38.9,37.8,39.75,140.9
45023,32244,South Carolina,SC,45,41.75,40.4,42.85,57.1
45025,45650,South Carolina,SC,45,41.05,39.95,42.05,58.5
45027,33745,South Carolina,SC,45,43.4,40.65,45.9,57.6
45029,37677,South Carolina,SC,45,42.2,40.95,43.05,36.8
45031,66618,South Carolina,SC,45,40.8,39.35,42.05,122.4
45033,30479,South Carolina,SC,45,37.55,35.6,39.3,79.2
45035,162809,South Carolina,SC,45,36.45,35.3,37.6,238.2
45037,27260,South Carolina,SC,45,42.2,39.95,44.7,53.9
45039,22347,South Carolina,SC,45,44.65,43.8,45.45,34.9
45041,138293,South Carolina,SC,45,37.95,36.4,39.35,171.1
45043,62680,South Carolina,SC,45,47.45,45.4,49,73.9
45045,523542,South Carolina,SC,45,37.75,36.55,38.95,574.7
45047,70811,South Carolina,SC,45,38.9,37.6,40.1,153.2
45049,19222,South Carolina,SC,45,39.6,37.65,41.95,37.7
45051,354081,South Carolina,SC,45,43.3,42,44.6,237.5
45053,30073,South Carolina,SC,45,38.25,36.15,40.65,37.8
45055,66551,South Carolina,SC,45,41.1,39.4,42.65,84.9
45057,98012,South Carolina,SC,45,41.6,40.3,42.8,139.6
45059,67493,South Carolina,SC,45,40.85,39.45,42.25,93.2
45061,16828,South Carolina,SC,45,39.95,36.25,43.85,46.9
45063,298750,South Carolina,SC,45,38.7,37.55,39.8,375.4
45065,9463,South Carolina,SC,45,52.15,49.3,55.6,28.5
45067,30657,South Carolina,SC,45,40.8,38.2,42.8,67.6
45069,26118,South Carolina,SC,45,39.55,37,43.2,60.3
45071,38440,South Carolina,SC,45,41.3,39.55,42.95,59.5
44000,1059361,Rhode Island,RI,44,NULL,NULL,NULL,1018.1
45073,79546,South Carolina,SC,45,44.5,43,45.95,118.6
45075,86175,South Carolina,SC,45,39.3,37.05,41.15,83.6
45077,126884,South Carolina,SC,45,35.75,33.75,37.8,240.2
45079,415759,South Carolina,SC,45,32.85,31.05,34.65,507.9
45081,20473,South Carolina,SC,45,41.2,39.2,43.1,43.9
45083,319785,South Carolina,SC,45,38.35,37.1,39.55,351.9
45000,5148714,South Carolina,SC,45,NULL,NULL,NULL,153.9
45085,106721,South Carolina,SC,45,35.85,33.6,38.1,161.6
45087,27316,South Carolina,SC,45,43.3,41.85,44.6,56.3
45089,30368,South Carolina,SC,45,41.55,38.8,44.3,36.8
45091,280979,South Carolina,SC,45,38.05,37.2,38.85,332.2
49001,6710,Utah,UT,49,33.35,32.85,33.8,2.6
49003,56046,Utah,UT,49,31.95,31.25,32.65,8.7
49005,128289,Utah,UT,49,25.2,25.35,25.05,96.7
49007,20463,Utah,UT,49,35.3,34.65,35.95,14.5
49009,950,Utah,UT,49,42.7,42.8,43.1,1.5
49011,355481,Utah,UT,49,30.2,29.35,31.1,1025.8
49013,19938,Utah,UT,49,29.95,30.1,29.85,5.7
49015,10012,Utah,UT,49,34.6,33.85,35.3,2.5
49017,5051,Utah,UT,49,41.1,39.15,42.7,1
49019,9754,Utah,UT,49,41,41.2,40.7,2.5
49021,54839,Utah,UT,49,28.45,28.2,28.65,14
49023,12017,Utah,UT,49,29.9,28.55,31.15,3
49025,7886,Utah,UT,49,44,42.1,45.55,1.8
49027,13188,Utah,UT,49,34.55,33.9,35.35,1.9
49029,12124,Utah,UT,49,31.95,31,32.7,15.5
49031,1479,Utah,UT,49,43.9,41.75,46.2,2.1
49033,2483,Utah,UT,49,36.2,36.25,35.95,2.2
49035,1160437,Utah,UT,49,31.95,31.55,32.45,1387.1
49037,15308,Utah,UT,49,31,29.3,32.65,1.9
49039,30939,Utah,UT,49,30.45,30.85,29.95,17.5
49041,21620,Utah,UT,49,34.5,33.95,35.15,10.9
49043,42145,Utah,UT,49,37.8,37.3,38.4,19.4
49045,72259,Utah,UT,49,30.8,30.5,31.1,8.4
49047,35734,Utah,UT,49,29.45,29.15,29.8,7.3
49049,636235,Utah,UT,49,24.55,24.45,24.6,257.8
